courseName	universityName	facultyName	isItFullTime	description	startDate	modality	duration	fees	country	city	administration	url
MA/MSc - Craft	Manchester Metropolitan University	Manchester School of Art	0.0	This course is at the forefront of craft making practices and is for materially engaged makers who are looking to explore craft practices across a range of materials and object types. It encourages the development of craft across specialist and multi-material making, investigating and exploring definitions of contemporary craft practice.	September	MA, MSc	1 Year Full Time / 2 Years Part Time	FeesPlease see the university website for further information on fees for this course.	United Kingdom	Manchester	On Campus	https://www.findamasters.com/masters-degrees/course/ma-msc-craft/?i160d4380c58674
