courseName	universityName	facultyName	isItFullTime	description	startDate	modality	duration	fees	country	city	administration	url
Archaeology (Bioarchaeology) MSc	University of Southampton	Faculty of Arts and Humanities	0.0	Learn how to uncover the secrets of past lives through the study of human and animal skeletons. With this specialist master’s in bioarchaeology, you’ll gain expertise in human anatomy, with unlimited access to our large skeletal collection. You’ll also develop skills in faunal analysis; we have one of the largest reference collections of mammals, birds and fish in the UK.We’re ranked Top 30 in the world for archaeology (QS World University Rankings, 2019).Your specialist bioarcheology learning will cover:	September	MSc	1 year full time	FeesA variety of scholarships, grants and bursaries may be available to help you fund your master’s study.  Please see the university website for further information on fees for this course.	United Kingdom	Southampton	On Campus	https://www.findamasters.com/masters-degrees/course/archaeology-bioarchaeology-msc/?i349d4351c50806
