courseName	universityName	facultyName	isItFullTime	description	startDate	modality	duration	fees	country	city	administration	url
Computer Science MSc	Northumbria University	Computer and Information Sciences	Part Time	Would you like to refine your existing knowledge or completely change career direction with a master's computer science degree? From day one of the Computer Science MSc, you will be immersed in an exciting and innovative learning environment. We welcome applicants from a diverse range of academic backgrounds.You will develop broad knowledge and skills in the main areas of computing science, such as web development, computer networks and database modelling.	See Course	MSc	See course dates on website	FeesPlease see the university website for further information on fees for this course.	United Kingdom	Newcastle	On Campus	https://www.findamasters.com/masters-degrees/course/computer-science-msc/?i180d8388c60158
