courseName	universityName	facultyName	isItFullTime	description	startDate	modality	duration	fees	country	city	administration	url
Advanced Engineering Management (Systems Management) - MSc	University of Birmingham	Birmingham Business School	0.0	The Advanced Engineering Management Programme (AEMP) is delivered jointly by the School of Engineering and the Birmingham Business School, combining the expertise and strengths of both schools to offer a high quality, distinctive and flexible course. The programme introduces core management concepts in semester one before you select one of four specialist pathways in semester two.The Systems Management pathway provides advanced training to graduates to develop their systems management skills, enabling them to move into professional management positions in the UK and globally. You also have the opportunity to choose a mixed pathway route, tailoring the course to your requirements.	September	MSc	1 year full-time; 3 years part-time	FeesPlease see the university website for further information on fees for this course.	United Kingdom	Birmingham	On Campus	https://www.findamasters.com/masters-degrees/course/advanced-engineering-management-systems-management-msc/?i282d4294c47148
