courseName	universityName	facultyName	isItFullTime	description	startDate	modality	duration	fees	country	city	administration	url
MSc Environmental Technology	University College Dublin	UCD School of Biosystems and Food Engineering	0.0	Graduate Taught (level 9 nfq, credits 90)The programme addresses the demand for graduates who have the skills to develop technological solutions for air, water and soil protection in existing and emerging sectors across industry (particularly agri-food and bioresources), consulting companies and regulatory authorities. This programme will enable its students to acquire skills in the areas of environmental engineering, risk assessment, air pollution, waste management, life cycle assessment, buildings and environment, energy systems and sustainable environment. Students will enhance their ability to work effectively as an individual, in teams and in multi-disciplinary settings, together with the capacity to undertake lifelong learning.	September	MSc	Full-time: 1 year	FeesPlease see the university website for further information on fees for this course.	Ireland	Dublin	On Campus	https://www.findamasters.com/masters-degrees/course/msc-environmental-technology/?i272d4680c61505
