courseName	universityName	facultyName	isItFullTime	description	startDate	modality	duration	fees	country	city	administration	url
Economic Policy and Data Analytics MSc	University of Liverpool	Liverpool Management School	Part Time	MSc Economic Policy and Data Analytics is an excellent opportunity if you wish to pursue a career requiring state-of-the-art analytical skills to address policy issues that you are passionate about.INTRODUCTIONData is reshaping the way that policymakers understand, design, implement, and evaluate effective public policy. Translating this increasing amount of data into useful insight requires an understanding of cutting-edge analytical methods, strong technical skills, and strong foundation in economics.	September	MSc	1 year full time	FeesUK fees (applies to Channel Islands, Isle of Man and Republic of Ireland) Full-time place, per year - £12,000  International fees Full-time place, per year - £22,000	United Kingdom	Liverpool	On Campus	https://www.findamasters.com/masters-degrees/course/economic-policy-and-data-analytics-msc/?i326d923c69491
