courseName	universityName	facultyName	isItFullTime	description	startDate	modality	duration	fees	country	city	administration	url
Master of Science in Strategic People Management (Online)	Atlantic Technological University	Online, Flexible and Professional Development	Part Time	The aim of this online MSc in Strategic People Management (Level 9) programme is to support the development of knowledge, skills, and competencies relevant and useful to HR professionals and non HR professionals already in or aspiring to HR or other roles that involve working with, managing or leading people in	See Course	MSc	2 Years	FeesPlease see the university website for further information on fees for this course.	Ireland	Galway		https://www.findamasters.com/masters-degrees/course/master-of-science-in-strategic-people-management-online/?i92d7727c71634
