courseName	universityName	facultyName	isItFullTime	description	startDate	modality	duration	fees	country	city	administration	url
Environmental Physics, M.Sc.	University of Bremen	Fachbereich Physik/Elektrotechnik	0.0	The focus of the environmental physics program at the University of Bremen lies on earth system sciences. Students learn to understand the complex relationships between atmosphere, hydrosphere, cryosphere, solid earth and climate. Two of the leading research institutions in the field of environmental research in Germany, the Institute for Environmental Physics (IUP) of the University of Bremen and the Alfred Wegener Institute, Helmholtz-Center for Polar and Marine Research in Bremerhaven (AWI), are jointly undertaking the further development, organization and teaching of the study program. Students are actively involved in education and research in both institutions.	October	MSc	2 years	FeesNo tuition fees are charged at the University of Bremen.	Germany	Bremen	On Campus	https://www.findamasters.com/masters-degrees/course/environmental-physics-m-sc/?i1319d9032c71813
