courseName	universityName	facultyName	isItFullTime	description	startDate	modality	duration	fees	country	city	administration	url
MSc in Finance & Investment	Berlin School of Business and Innovation	BSBI Masters programs	0.0	Want to get ahead in the finance industry? Study the MSc Finance & Investment, a programme which is delivered in partnership with the University for the Creative Arts.You can save up to 33% on your tuition fees when you apply! Terms and conditions apply*.	May, October	MSc	18 months	Fees2023 INTAKES: €12,600 (International students) | €8,000 (EU students)	Germany	Berlin	On Campus	https://www.findamasters.com/masters-degrees/course/msc-in-finance-and-investment/?i2989d8110c55050
