courseName	universityName	facultyName	isItFullTime	description	startDate	modality	duration	fees	country	city	administration	url
Automotive Engineering with Electric Vehicles - MSc	Oxford Brookes University	School of Engineering, Computing and Mathematics	0.0	Prepare for a career in automotive engineering with a combination of theory and practical, hands-on experience. Our ecosystem of automotive labs doubles as your research and learning space. You’ll have access to facilities including our High Voltage Energy Storage lab, driving simulator, the Joining Technology Research Centre, and #OxfordMetaverse, our virtual reality space.During your time studying Automotive Engineering with Electric Vehicles, you can engage with activities and research groups through your dissertation and extra-curricular activities. 	September	MSc	1 year full time, 2 years part time	FeesHome (UK) full time - £9,300 Home part-time - 6,650 International full time - £17,200	United Kingdom	Oxford	On Campus	https://www.findamasters.com/masters-degrees/course/automotive-engineering-with-electric-vehicles-msc/?i188d6131c19018
