courseName	universityName	facultyName	isItFullTime	description	startDate	modality	duration	fees	country	city	administration	url
International Business and Management (with Advanced Practice) MSc	Liverpool John Moores University	Faculty of Business and Law	Part Time	This Advanced Practice course combines theoretical learning of business and management from a global perspective, along with the application of practical skills.	September	MSc	See course dates on website	FeesPlease see the university website for further information on fees for this course.	United Kingdom	Liverpool	On Campus	https://www.findamasters.com/masters-degrees/course/international-business-and-management-with-advanced-practice-msc/?i147d7873c55678
