courseName	universityName	facultyName	isItFullTime	description	startDate	modality	duration	fees	country	city	administration	url
Media Management - MSc	University of Glasgow	College of Arts & Humanities	Part Time	The Masters examines the economic, managerial, legal and cultural frameworks within which media organisations and industries operate. ﻿If you are an aspiring or existing media manager, or have a strong interest in the media sector, this programme has been designed for you. It combines advanced-level media and management-related studies with a special focus on media economics and on media and cultural policy.	September	MSc	1 year full-time	FeesPlease see the university website for further information on fees for this course.	United Kingdom	Glasgow	On Campus	https://www.findamasters.com/masters-degrees/course/media-management-msc/?i307d4953c9029
