courseName	universityName	facultyName	isItFullTime	description	start_data	modality	duration	fees	country	city	administrator
Architecture - MSc	University of Oulu	Master’s Programmes	False	Study a two-year design-oriented master's degree in Architecture at the northernmost architecture school in the world to get a professional architect degree valid across	September	MSc	2 years full-time	FeesFor information on tuition fees and information on scholarships please visit Please see the university website for further information on fees for this course.	Finland	Oulu	On Campus
