courseName	universityName	facultyName	isItFullTime	description	start_data	modality	duration	fees	country	city	administrator
Business in Technology MSc	Ulster University	Ulster Online	False	Our 100% online Business in Technology programme is a unique MBA-style Masters designed to equip you with the specialist management skills needed to become an effective leader across a range of tech-led industries. Study part-time and work towards a qualification that aligns with your professional and personal goals, at a pace that suits you.   The programme can be split into three pathways, allowing you to graduate sooner with a PG Cert (8 months minimum), PG Dip (16 months) or continue to gain a full Masters qualification in two years part-time.   	September, November	MSc, PGDip, PGCert	2-4 years	FeesPlease see the university website for further information on fees for this course.	United Kingdom	Coleraine	
