courseName	universityName	facultyName	isItFullTime	description	start_data	modality	duration	fees	country	city	administrator
Accounting, Accountability & Financial Management MSc	King’s College London	King’s Business School	False	Our Accounting, Accountability & Financial Management MSc course will provide you with an advanced understanding of the economic, technical and institutional foundations of accounting and financial management.You'll explore the importance of accountability and information, corporate governance, and ethics in global financial markets. With an undergraduate degree in a relevant social science subject, you'll be ready to tackle the intellectually challenging world of finance.Through a combination of core modules and your own choice of management areas, you'll come away fully equipped to thrive in any industry you choose to go into.	September	MSc	1 year FT	FeesPlease see the university website for further information on fees for this course.	United Kingdom	London	On Campus
