courseName	universityName	facultyName	isItFullTime	description	start_data	modality	duration	fees	country	city	administrator
Advanced Master in Financial Markets	Solvay Brussels School	Economics and Management	False	Programme overviewThe Advanced Master in Financial Markets offers a complementary education in finance and financial markets to the curricula of classic graduate programmes in finance or economics. It focuses on creating bridges between theory and practice, as well as on the policy and strategic aspects of the current financial context.Programme objectivesThe Advanced Master in Financial Markets is designed to give students a much deeper understanding of financial markets than the one offered by graduate or classic post-graduate courses.	September	MA, MSc, Other, Pre-Masters, Masters Module	1 year	Fees18.000 €	Belgium	Brussels	On Campus
