courseName	universityName	facultyName	isItFullTime	description	start_data	modality	duration	fees	country	city	administrator
Astrophysics - MSc	University of Leeds	School of Physics and Astronomy	False	Astrophysics is the study of the Universe in all its complexity, from the formation of planets to the large-scale processes driving the evolution of galaxies over cosmic time. Astrophysics is a highly sought-after discipline that encourages the development of novel methods and techniques, placing you at the cutting edge of new discoveries. If you have a sense of wonder at our place in the Universe and how planets, stars and galaxies came to be then this is the right course for	September	MSc	1 year full time	FeesUK: £13,500 (Total) International: £31,000 (Total)	United Kingdom	Leeds	On Campus
