courseName	universityName	facultyName	isItFullTime	description	start_data	modality	duration	fees	country	city	administrator
Applied Linguistics - MSc	University of Glasgow	College of Arts & Humanities	False	This Masters focuses on how linguistic research can help solve language-related problems in professional practice and public life. It is designed for you to become a research-led specialist in areas such as language and education, intercultural communication, language and politics and professional discourse. You will design and undertake your own applied research project as part of this	September	MSc	1 year full-time; 2 years part-time	FeesPlease see the university website for further information on fees for this course.	United Kingdom	Glasgow	On Campus
