courseName	universityName	facultyName	isItFullTime	description	start_data	modality	duration	fees	country	city	administrator
Biomolecular Sciences MSc	University of Groningen	Health and Life Sciences	False	Are you interested in unravelling essential processes in living cells in order to understand 'life' at a molecular level? Would you like to excel in biomolecular sciences and use frontier know-how to solve fundamental questions or develop bio-based industrial or medical applications?	September	MSc	2 years full time	FeesPlease see the university website for further information on fees for this course.	Netherlands	Groningen	On Campus
